267.33,273.86,280.14,285.76,287.78,293.16,295.16,294.25,290.74,282.75,280.94,274.93
276.93,276.79,277.91,282.31,289.11,294.65,297.23,294.97,288.57,287.66,278.27,275.46
279.22,274.24,275.67,281.2,289.09,292.58,293.75,293.66,290.1,286.49,276.57,270.7
274.24,274.35,277.95,282.76,289.05,293.66,295.35,294.16,290.56,286.42,275.68,274.75
275.5,275.26,277.39,283.66,288.1,295.17,296.56,294.48,290.33,282.32,279.61,274.73
275.77,275.25,278.66,282.43,291.4,294.58,295.76,294.6801,290.82,285.68,278.59,274.78
272.97,276.57,276.85,286.82,286.67,293.72,294.94,294.12,292.01,285.66,277.79,272.65
270.78,273.27,278.63,285.71,289.63,290.53,297.06,296.12,291.38,284.67,276.89,271.22
270.42,275.28,276.7,281.69,288.01,292.46,294.18,293.62,288.83,285.94,278.13,277.92
270.12,275.77,277.41,285.01,289.08,294.23,294.76,293.41,291.21,282.03,279.01,275.18
270.36,268.19,275.14,283.27,287.52,290.92,295.31,293.49,290.25,284,279.67,269.41
270.61,273.81,276.51,283.76,290.61,292.59,295.34,296.19,291.77,285.31,277.57,275.08
273.53,271.95,270.27,285.28,287.19,292.43,293.49,295.06,291.63,284.54,278.63,269.06
268.54,274.88,279.37,279.96,285.9,291.48,294.43,294.43,292.78,284.86,279.34,273.49
271.17,273.73,276.3,281.76,291.15,293.02,293.46,293.68,288.8,285.16,277.88,270.19
269.3,268.55,279.39,283.26,287.57,292.47,293.88,292.74,288.97,286.22,279.62,268.3
272.91,270.48,277.89,284.33,289.53,293.2,295.02,293,290.38,282.47,280.35,275.26
271.46,272.42,275.45,283.15,291.14,292.17,294,293.82,292.44,283.13,279.28,275.87
268.85,272.37,278.66,281.88,287.34,292.78,295.81,293.88,288.66,282.58,279.24,273.27
274.42,270.58,279.04,284.34,285.6,293.95,293.96,292.97,288.4,284.31,276.23,275.21
269,268.31,278.84,283.93,286.69,292.6801,295.05,295.25,290.73,284.75,279.44,271.81
270.97,272.67,274.58,284.49,288.99,293.29,295.64,293.81,290.08,284.27,276.95,270.57
267.78,272.01,275.65,284.27,290.47,293.09,294.97,294.56,292.91,286.18,279.55,274.76
